old_path,new_path,action,candidate_count
llm-wikid/raw/articles/科研/植物抗逆/耐旱/ 全面系统总结植物干旱胁迫感知、信号转导及糖转运调控的最新研究进展.md,llm-wikid/raw/articles/科研/植物抗逆/耐旱/ 全面系统总结植物干旱胁迫感知、信号转导及糖转运调控的最新研究进展.md,kept,
llm-wikid/raw/articles/待细分/ 历时18年攻关！万建民团队揭示亚洲栽培稻与非洲栽培稻种间生殖隔离的分子机制.md,llm-wikid/raw/articles/待细分/ 历时18年攻关！万建民团队揭示亚洲栽培稻与非洲栽培稻种间生殖隔离的分子机制.md,kept,
llm-wikid/raw/articles/科研/科研工具/高温表型工具/通用颜色面积分析工具 UCAA 发布 - 一张图片，自动统计颜色面积.md,llm-wikid/raw/articles/科研/科研工具/高温表型工具/通用颜色面积分析工具 UCAA 发布 - 一张图片，自动统计颜色面积.md,kept,
llm-wikid/raw/articles/科研/科研工具/高温表型工具/很强的表型工具 CornPheno 2.0：让玉米果穗考种从“数得准”走向“看得全”.md,llm-wikid/raw/articles/科研/科研工具/高温表型工具/很强的表型工具 CornPheno 2.0：让玉米果穗考种从“数得准”走向“看得全”.md,kept,
llm-wikid/raw/articles/科研/科研工具/高温表型工具/ 根系研究丨打破“看不清、测不准”桎梏，全自动开启三维表型新时代.md,llm-wikid/raw/articles/科研/科研工具/高温表型工具/ 根系研究丨打破“看不清、测不准”桎梏，全自动开启三维表型新时代.md,kept,
llm-wikid/raw/articles/科研/科研工具/高温表型工具/本文依托近二十年多作物AI育种实证案例，从高通量表型革新、AI分子育种、G×E×M互作建模、现存瓶颈与未来方向四大维度系统梳理AI在作物育种中的完整应用体系，为从事表型组、基因组、基因编辑、种质....md,llm-wikid/raw/articles/科研/科研工具/高温表型工具/本文依托近二十年多作物AI育种实证案例，从高通量表型革新、AI分子育种、G×E×M互作建模、现存瓶颈与未来方向四大维度系统梳理AI在作物育种中的完整应用体系，为从事表型组、基因组、基因编辑、种质....md,kept,
llm-wikid/raw/articles/科研/科研工具/高温表型工具/ Crop-IRM：作物种质资源器官表型智能识别与管理系统研发.md,llm-wikid/raw/articles/科研/科研工具/高温表型工具/ Crop-IRM：作物种质资源器官表型智能识别与管理系统研发.md,kept,
llm-wikid/raw/articles/待细分/数字孪生是动态虚拟模型，通过持续数据反馈实现与实物同步演化。美国亚利桑那大学等机构在Trends Plant Sci发文，提出以功能-结构模型为核心，融合AI与多源数据，构建跨尺度植物数字孪生，....md,llm-wikid/raw/articles/待细分/数字孪生是动态虚拟模型，通过持续数据反馈实现与实物同步演化。美国亚利桑那大学等机构在Trends Plant Sci发文，提出以功能-结构模型为核心，融合AI与多源数据，构建跨尺度植物数字孪生，....md,kept,
llm-wikid/raw/articles/科研/植物抗逆/耐高温/ Nature Plants - 一条进化保守的高温响应信号通路.md,llm-wikid/raw/articles/科研/植物抗逆/耐高温/ Nature Plants - 一条进化保守的高温响应信号通路.md,kept,
llm-wikid/raw/articles/待细分/https---share.rayneo.cn-vBHBMw1X Session Sharing.md,llm-wikid/raw/articles/待细分/https---share.rayneo.cn-vBHBMw1X Session Sharing.md,kept,
result/2026-09-18_102732_obsidian_workspace_path_repair_manifest.csv,result/2026-09-18_102732_obsidian_workspace_path_repair_manifest.csv,kept,
result/2026-09-18_102731_obsidian_workspace_path_repair_manifest.csv,result/2026-09-18_102731_obsidian_workspace_path_repair_manifest.csv,kept,
llm-wikid/wiki/sources/vault-长期以来-基因进化一直被认为主要由复制和重排机制驱动-然而-每一个进化谱系都包含孤儿基因-这些基因在其他谱系中缺乏同源物-且其进化起源知之甚少-孤儿基因的演化起.md,llm-wikid/wiki/sources/vault-长期以来-基因进化一直被认为主要由复制和重排机制驱动-然而-每一个进化谱系都包含孤儿基因-这些基因在其他谱系中缺乏同源物-且其进化起源知之甚少-孤儿基因的演化起.md,kept,
result/2026-09-18_vault_note_skipped.csv,result/2026-09-18_vault_note_skipped.csv,kept,
result/2026-09-18_vault_note_inventory.csv,result/2026-09-18_vault_note_inventory.csv,kept,
result/2026-09-18_102730_web_clipper_import_manifest.csv,result/2026-09-18_102730_web_clipper_import_manifest.csv,kept,
result/2026-09-18_102728_web_clipper_import_manifest.csv,result/2026-09-18_102728_web_clipper_import_manifest.csv,kept,
孤儿基因的课题框架.canvas,孤儿基因的课题框架.canvas,kept,
records/2026-09-17_orphan_gene_paper_framework_revision.md,records/2026-09-17_orphan_gene_paper_framework_revision.md,kept,
2026-09-17.md,2026-09-17.md,kept,
AGENTS.md,AGENTS.md,kept,
QuickCapture.md,,removed_missing_path,0
Untitled-1789625415823.naotu,Untitled-1789625415823.naotu,kept,
未命名.canvas,未命名.canvas,kept,
未命名.base,未命名.base,kept,
未命名 1.canvas,未命名 1.canvas,kept,
llm-wikid/raw/articles/科研/植物抗逆/耐旱/ “以菌抗旱”！中国科学院在《Science》旗下期刊发表研究论文，阐明根际微生物与植物激素信号通路互作调控植物抗旱新机制.md,llm-wikid/raw/articles/科研/植物抗逆/耐旱/ “以菌抗旱”！中国科学院在《Science》旗下期刊发表研究论文，阐明根际微生物与植物激素信号通路互作调控植物抗旱新机制.md,kept,
result/2026-09-17_144957_obsidian_workspace_path_repair_manifest.csv,result/2026-09-17_144957_obsidian_workspace_path_repair_manifest.csv,kept,
llm-wikid/wiki/sources/vault-目前-各地玉米陆续成熟收获-新季玉米上市已悄然拉开序幕-玉米收获后光知道晾晒可不行-想卖个好价钱-你得这样做.md,llm-wikid/wiki/sources/vault-目前-各地玉米陆续成熟收获-新季玉米上市已悄然拉开序幕-玉米收获后光知道晾晒可不行-想卖个好价钱-你得这样做.md,kept,
llm-wikid/raw/articles/待细分/铁T12067和铁T15107不仅保留了双亲优点，还产生了良好的配合力，组配品种迅速扩张：铁391、郁青392、雷单1号、华硕807、铁研369、丰盛A8、铁3107、铁3109、铁399、铁3....md,llm-wikid/raw/articles/待细分/铁T12067和铁T15107不仅保留了双亲优点，还产生了良好的配合力，组配品种迅速扩张：铁391、郁青392、雷单1号、华硕807、铁研369、丰盛A8、铁3107、铁3109、铁399、铁3....md,kept,
llm-wikid/raw/articles/科研/科研工具/了解-可能用到/目前，各地玉米陆续成熟收获，新季玉米上市已悄然拉开序幕。 玉米收获后光知道晾晒可不行，想卖个好价钱，你得这样做！.md,llm-wikid/raw/articles/科研/科研工具/了解-可能用到/目前，各地玉米陆续成熟收获，新季玉米上市已悄然拉开序幕。 玉米收获后光知道晾晒可不行，想卖个好价钱，你得这样做！.md,kept,
笔记同步助手/images/f1bdb177a775bd4bddde408b4467b858_MD5.png,笔记同步助手/images/f1bdb177a775bd4bddde408b4467b858_MD5.png,kept,
笔记同步助手/images/84dfb2df0f2e62c97afd21796d002b17_MD5.png,笔记同步助手/images/84dfb2df0f2e62c97afd21796d002b17_MD5.png,kept,
笔记同步助手/images/561605661ce619a68c2c7569a3051b4c_MD5.gif,笔记同步助手/images/561605661ce619a68c2c7569a3051b4c_MD5.gif,kept,
笔记同步助手/images/3a2cf2191b67f5c07cadc2e0fde29736_MD5.png,笔记同步助手/images/3a2cf2191b67f5c07cadc2e0fde29736_MD5.png,kept,
笔记同步助手/images/900148a43a4adeefdefb8fb4c5b51817_MD5.png,笔记同步助手/images/900148a43a4adeefdefb8fb4c5b51817_MD5.png,kept,
